date,montant,type_transaction,id_client,region,frequence_transaction,souscrit_offre
2028-07-16,6533,retrait,79,Yamoussoukro,7,0
2038-12-03,8790,dépôt,39,Yamoussoukro,16,0
2039-11-04,7249,dépôt,91,Yamoussoukro,29,0
2023-08-15,8339,retrait,110,San-Pédro,15,1
2025-10-10,5313,paiement,16,San-Pédro,5,1
2028-04-13,4667,dépôt,179,Yamoussoukro,6,1
2038-06-21,6522,dépôt,184,Yamoussoukro,11,0
2026-11-05,8602,paiement,159,Abidjan,2,1
2028-12-19,7647,retrait,44,San-Pédro,21,0
2024-11-28,7180,paiement,98,Abidjan,16,1
2026-01-29,7468,paiement,90,Yamoussoukro,17,0
2033-08-31,4380,dépôt,72,San-Pédro,22,0
2027-11-14,8249,retrait,30,Yamoussoukro,21,0
2036-12-30,9284,retrait,153,San-Pédro,10,1
2030-03-19,5621,retrait,195,Yamoussoukro,11,1
2032-07-21,9612,retrait,96,Yamoussoukro,16,0
2025-11-03,5670,dépôt,61,Yamoussoukro,26,0
2029-03-06,9032,dépôt,164,Bouaké,2,1
2037-09-05,9723,retrait,92,San-Pédro,20,0
2044-08-22,4146,paiement,46,Bouaké,15,0
2023-11-10,361,retrait,9,Bouaké,17,1
2030-04-03,8974,retrait,67,San-Pédro,23,0
2029-03-31,4277,retrait,132,Abidjan,20,1
2044-04-18,9895,retrait,178,Bouaké,14,0
2029-12-22,7882,paiement,49,Bouaké,19,0
2028-11-29,9228,dépôt,43,Yamoussoukro,26,0
2031-08-04,1643,dépôt,128,Bouaké,12,0
2041-03-20,2255,paiement,196,San-Pédro,16,1
2033-11-11,1096,retrait,15,Abidjan,8,0
2026-11-29,930,dépôt,157,Yamoussoukro,7,0
2038-07-24,9548,paiement,102,Bouaké,24,0
2029-11-25,6778,dépôt,22,San-Pédro,18,0
2037-02-04,242,retrait,129,Abidjan,29,0
2044-07-04,2268,retrait,49,Yamoussoukro,20,0
2039-03-18,6890,paiement,147,San-Pédro,9,0
2024-03-24,1399,retrait,2,San-Pédro,4,0
2036-11-02,2734,retrait,18,San-Pédro,24,1
2026-07-08,8988,dépôt,46,Abidjan,2,0
2033-03-16,366,dépôt,78,Bouaké,29,0
2023-12-28,2656,dépôt,91,Abidjan,24,1
2043-06-01,5068,retrait,161,San-Pédro,14,1
2040-06-19,3950,paiement,74,Abidjan,3,0
2029-09-26,5122,dépôt,20,Yamoussoukro,13,0
2023-01-23,9666,dépôt,120,San-Pédro,13,1
2028-08-28,1392,retrait,4,Bouaké,11,0
2027-07-12,8056,paiement,170,Yamoussoukro,18,0
2024-12-03,3417,paiement,184,Abidjan,26,0
2043-02-21,2956,paiement,189,Abidjan,18,1
2030-07-06,3581,dépôt,22,Yamoussoukro,6,0
2026-10-08,6309,retrait,132,Bouaké,3,1
2041-10-19,3515,retrait,34,Yamoussoukro,27,1
2029-10-04,1660,dépôt,188,Abidjan,2,1
2033-04-12,6999,dépôt,78,Abidjan,8,0
2029-05-14,5658,dépôt,193,Bouaké,10,0
2024-04-05,965,dépôt,191,San-Pédro,25,1
2034-06-15,2574,paiement,199,Bouaké,20,0
2034-03-06,6163,dépôt,75,Bouaké,26,0
2027-01-26,709,dépôt,96,Abidjan,14,0
2033-01-26,4557,dépôt,140,Yamoussoukro,18,0
2023-10-10,3687,dépôt,28,Abidjan,15,0
2035-06-25,3274,dépôt,78,Abidjan,28,0
2034-10-18,7456,retrait,165,Abidjan,7,0
2036-04-27,1878,retrait,56,Abidjan,5,1
2032-09-07,7484,paiement,97,Yamoussoukro,27,0
2038-05-31,6241,retrait,44,Abidjan,25,1
2030-01-25,9831,retrait,44,San-Pédro,18,1
2026-09-30,3323,paiement,54,San-Pédro,27,0
2042-10-05,3426,dépôt,136,San-Pédro,8,0
2037-09-19,4976,retrait,181,Yamoussoukro,7,0
2024-08-20,4602,dépôt,183,Abidjan,27,0
2034-11-30,4703,retrait,34,San-Pédro,14,0
2040-10-20,4012,paiement,147,Bouaké,2,0
2036-01-11,1539,paiement,173,Bouaké,25,1
2044-09-25,4401,paiement,44,Yamoussoukro,3,1
2043-08-19,5497,retrait,113,Abidjan,6,0
2043-05-17,9024,dépôt,63,Bouaké,21,0
2032-06-30,6818,paiement,36,Abidjan,4,0
2037-01-06,110,retrait,55,San-Pédro,11,0
2031-03-10,9339,dépôt,167,Yamoussoukro,4,0
2042-06-30,1528,paiement,80,Yamoussoukro,21,1
2044-06-21,7840,retrait,145,Bouaké,14,1
2029-12-19,3599,paiement,130,Bouaké,1,1
2039-04-19,8142,dépôt,174,Bouaké,2,0
2043-08-24,4249,retrait,137,Yamoussoukro,29,0
2034-02-18,6934,dépôt,101,Bouaké,9,1
2033-12-02,5337,paiement,22,Abidjan,9,1
2044-02-23,2567,paiement,131,San-Pédro,22,0
2024-11-16,2761,dépôt,63,San-Pédro,12,0
2036-12-28,9302,paiement,98,Abidjan,18,1
2031-11-18,2347,dépôt,51,Bouaké,22,1
2043-11-16,3766,retrait,16,San-Pédro,8,0
2034-03-07,8527,paiement,59,Yamoussoukro,2,1
2030-10-08,5611,dépôt,42,Yamoussoukro,19,0
2033-02-14,854,paiement,62,Yamoussoukro,15,0
2036-07-12,614,dépôt,172,Abidjan,25,1
2042-03-18,2148,dépôt,61,San-Pédro,20,0
2034-01-23,2101,dépôt,89,Bouaké,1,0
2029-02-08,678,dépôt,140,Abidjan,11,0
2038-12-31,1003,retrait,143,Abidjan,4,0
2029-05-09,3819,retrait,158,San-Pédro,23,0
2036-05-10,9455,paiement,195,San-Pédro,6,0
2024-06-05,302,paiement,30,San-Pédro,12,0
2024-06-06,4380,dépôt,98,San-Pédro,27,0
2040-02-11,8375,paiement,2,Bouaké,20,0
2040-08-21,1391,paiement,58,Bouaké,22,0
2044-08-01,3476,paiement,24,Abidjan,20,0
2039-07-17,4519,retrait,18,San-Pédro,13,1
2025-02-19,4888,paiement,121,Bouaké,23,0
2040-02-22,8346,retrait,133,San-Pédro,12,0
2037-11-09,7539,paiement,189,Abidjan,14,0
2024-10-13,6055,dépôt,45,Yamoussoukro,3,0
2039-05-09,8765,retrait,85,Bouaké,8,0
2029-01-05,2697,dépôt,3,Bouaké,26,1
2024-01-05,8845,dépôt,169,San-Pédro,24,1
2037-05-18,2672,dépôt,84,Abidjan,3,0
2034-07-16,646,dépôt,188,San-Pédro,9,0
2024-01-13,3900,paiement,10,Bouaké,13,0
2044-01-04,2326,paiement,143,Abidjan,25,1
2029-01-25,7035,retrait,49,Bouaké,23,0
2039-09-09,9423,retrait,80,Bouaké,4,0
2027-06-02,224,paiement,104,Bouaké,8,1
2042-08-30,2399,retrait,47,Bouaké,15,0
2032-12-11,7532,paiement,186,Abidjan,10,0
2025-08-20,2069,dépôt,38,Abidjan,4,0
2042-09-19,4663,paiement,46,Yamoussoukro,10,0
2043-07-20,1716,dépôt,25,Yamoussoukro,19,0
2039-09-15,3412,retrait,44,San-Pédro,28,0
2037-11-10,2566,paiement,53,Abidjan,11,0
2023-12-26,205,paiement,177,Bouaké,26,0
2033-07-06,1551,paiement,42,San-Pédro,16,0
2042-09-28,6061,retrait,28,San-Pédro,5,0
2026-05-31,438,dépôt,112,Abidjan,9,0
2038-04-18,6523,paiement,70,San-Pédro,1,1
2036-12-05,8892,retrait,121,Yamoussoukro,24,0
2033-02-11,1675,paiement,193,San-Pédro,4,1
2041-07-03,9152,paiement,8,San-Pédro,10,0
2030-01-11,3159,dépôt,147,Yamoussoukro,19,0
2032-05-16,4024,dépôt,58,San-Pédro,14,0
2028-07-30,1244,dépôt,52,San-Pédro,2,1
2025-02-11,5731,retrait,76,Bouaké,7,0
2043-02-16,222,dépôt,88,San-Pédro,7,0
2032-10-02,8236,retrait,150,San-Pédro,26,0
2043-09-21,8679,paiement,78,Bouaké,17,1
2043-01-09,4788,dépôt,6,Yamoussoukro,24,0
2037-07-06,8609,retrait,134,Abidjan,10,1
2035-05-29,6792,paiement,4,Abidjan,23,0
2027-08-02,5697,retrait,106,San-Pédro,11,0
2024-01-01,2578,paiement,154,Bouaké,16,0
2037-05-27,7006,dépôt,173,San-Pédro,22,0
2040-06-17,8313,dépôt,157,Bouaké,11,0
2034-11-06,4016,dépôt,107,Abidjan,20,0
2023-05-28,2204,retrait,139,Bouaké,22,0
2042-04-05,3942,paiement,68,Abidjan,6,1
2031-06-16,6714,retrait,69,San-Pédro,6,0
2040-04-16,2533,retrait,13,San-Pédro,27,0
2024-02-12,2814,paiement,124,Yamoussoukro,4,1
2043-03-23,1420,retrait,31,Bouaké,18,0
2032-06-18,3084,retrait,108,Bouaké,12,0
2034-06-14,8340,dépôt,136,Bouaké,14,0
2032-10-16,9190,retrait,14,Bouaké,20,1
2031-12-16,3296,paiement,186,Abidjan,21,1
2036-07-11,6704,paiement,189,San-Pédro,29,1
2025-10-28,4488,paiement,24,San-Pédro,27,0
2037-05-12,320,paiement,46,Yamoussoukro,5,1
2025-05-05,6115,paiement,15,Abidjan,2,1
2033-10-01,1185,paiement,156,Yamoussoukro,11,0
2023-03-20,1015,retrait,127,Abidjan,5,0
2029-02-25,6329,paiement,145,Bouaké,27,1
2039-03-29,8828,retrait,110,Bouaké,17,1
2043-01-03,1192,retrait,133,Bouaké,2,0
2043-02-20,9156,paiement,145,San-Pédro,25,1
2039-12-18,655,retrait,75,Abidjan,11,0
2038-01-31,9894,paiement,180,San-Pédro,28,0
2025-02-27,6343,paiement,56,San-Pédro,21,0
2029-03-29,4002,retrait,89,San-Pédro,21,1
2034-03-19,1592,dépôt,63,Yamoussoukro,12,1
2033-09-02,7444,paiement,165,Abidjan,4,0
2043-10-07,1925,dépôt,172,Abidjan,28,0
2041-03-16,3663,paiement,19,Yamoussoukro,20,1
2032-12-10,1951,dépôt,45,Abidjan,27,0
2039-06-01,4267,paiement,166,San-Pédro,18,0
2024-02-29,3748,dépôt,172,San-Pédro,10,0
2024-01-28,9091,paiement,177,Abidjan,3,1
2039-05-15,2237,dépôt,70,Abidjan,7,1
2043-09-02,1978,dépôt,10,Bouaké,14,1
2034-07-02,1091,dépôt,103,Yamoussoukro,23,0
2030-04-26,5302,paiement,161,San-Pédro,21,0
2043-01-14,2165,dépôt,125,Yamoussoukro,9,0
2037-10-26,2654,dépôt,112,Abidjan,18,1
2032-07-25,738,dépôt,25,San-Pédro,18,0
2026-12-30,1360,retrait,32,Abidjan,21,0
2041-02-10,3101,retrait,180,San-Pédro,9,0
2040-04-12,8181,retrait,160,Bouaké,13,1
2037-07-16,2008,dépôt,48,Bouaké,16,0
2033-07-02,1058,retrait,12,Bouaké,24,0
2042-02-24,4492,paiement,195,Abidjan,8,0
2039-12-21,1817,retrait,96,San-Pédro,29,1
2043-11-02,349,dépôt,155,San-Pédro,13,0
2035-12-08,4938,retrait,29,Abidjan,21,0
2040-01-06,6174,retrait,155,Bouaké,3,0
2029-06-13,8384,paiement,52,Yamoussoukro,7,0
2044-08-18,9252,retrait,89,Abidjan,18,0
2029-09-08,7669,dépôt,118,Abidjan,12,1
2037-10-31,6078,paiement,186,Yamoussoukro,27,0
2043-02-05,6833,paiement,180,Yamoussoukro,7,0
2040-01-19,5892,dépôt,72,Yamoussoukro,28,1
2024-04-09,4878,dépôt,52,San-Pédro,17,0
2023-06-13,8438,retrait,97,Abidjan,24,1
2041-12-20,9830,dépôt,123,Abidjan,2,0
2042-08-16,2456,retrait,156,Abidjan,14,1
2043-12-24,7908,paiement,28,Abidjan,8,1
2044-09-16,4883,paiement,20,Bouaké,22,0
2028-07-02,6972,paiement,129,Yamoussoukro,8,0
2031-06-12,4735,retrait,1,Abidjan,3,0
2025-06-19,173,retrait,169,Yamoussoukro,20,0
2044-11-16,1116,dépôt,189,San-Pédro,23,0
2036-03-30,8655,dépôt,31,Bouaké,26,0
2029-04-12,8386,retrait,135,Yamoussoukro,22,0
2035-04-09,6546,retrait,191,Bouaké,26,0
2035-08-11,2270,paiement,58,Bouaké,10,0
2033-03-05,4774,dépôt,24,Abidjan,26,0
2041-03-10,5432,retrait,144,Abidjan,18,1
2027-10-31,2754,retrait,143,San-Pédro,16,1
2027-03-30,7821,retrait,163,San-Pédro,23,1
2031-04-18,4409,dépôt,143,Abidjan,25,1
2039-07-21,8209,dépôt,132,Yamoussoukro,11,0
2028-08-06,6472,paiement,49,Yamoussoukro,29,0
2025-02-06,2394,paiement,85,Yamoussoukro,1,0
2027-02-17,6630,paiement,152,Yamoussoukro,14,0
2044-04-08,8683,paiement,136,Abidjan,14,0
2035-05-15,3838,paiement,132,Abidjan,10,0
2034-07-21,8528,dépôt,130,Bouaké,21,0
2041-03-19,1192,retrait,170,Yamoussoukro,6,1
2037-05-09,8790,paiement,149,San-Pédro,28,0
2032-01-06,9332,paiement,31,San-Pédro,7,0
2025-03-30,4280,retrait,191,Bouaké,22,0
2026-11-04,3149,dépôt,158,Yamoussoukro,24,0
2026-10-14,4469,paiement,129,San-Pédro,16,0
2028-11-18,2162,retrait,19,Abidjan,18,0
2027-06-27,6062,dépôt,22,Bouaké,23,0
2044-01-19,3367,paiement,98,San-Pédro,25,0
2024-02-04,5011,retrait,182,San-Pédro,26,0
2025-06-01,356,paiement,107,Abidjan,28,0
2032-10-05,7908,dépôt,50,Yamoussoukro,19,0
2042-07-30,8400,paiement,197,Abidjan,13,0
2026-03-25,266,paiement,20,Yamoussoukro,8,0
2034-08-15,1594,dépôt,23,San-Pédro,29,0
2037-04-15,1326,retrait,23,Bouaké,18,0
2037-12-18,2942,retrait,155,Abidjan,28,0
2028-10-31,2311,dépôt,32,Abidjan,17,0
2036-11-26,8039,paiement,131,Abidjan,6,0
2024-04-01,5407,retrait,40,San-Pédro,14,0
2041-11-23,3672,retrait,77,Abidjan,11,0
2028-05-04,8689,paiement,54,Abidjan,2,0
2024-11-20,966,retrait,142,Bouaké,29,1
2040-04-26,2805,paiement,75,Abidjan,17,1
2044-05-22,6002,retrait,95,San-Pédro,5,0
2028-05-07,2181,dépôt,83,Yamoussoukro,27,1
2030-06-03,7106,dépôt,42,Yamoussoukro,18,0
2039-03-09,4345,paiement,66,San-Pédro,29,0
2039-04-12,6741,paiement,36,Yamoussoukro,22,1
2034-11-28,9321,paiement,132,Abidjan,14,1
2042-01-09,403,retrait,17,Abidjan,17,0
2028-02-28,4772,dépôt,99,San-Pédro,18,0
2039-07-05,9687,dépôt,87,Yamoussoukro,4,0
2042-05-16,3557,dépôt,96,San-Pédro,16,1
2029-10-30,5992,paiement,187,Abidjan,22,0
2031-04-25,7043,dépôt,157,Bouaké,7,1
2032-11-12,1098,paiement,116,San-Pédro,3,0
2025-04-25,9978,dépôt,96,Abidjan,18,0
2024-06-26,2230,retrait,174,Abidjan,13,0
2033-03-13,8258,dépôt,86,Yamoussoukro,8,0
2034-06-19,3532,paiement,25,Abidjan,28,1
2033-01-27,9906,retrait,120,Yamoussoukro,26,0
2044-02-05,9412,dépôt,12,San-Pédro,18,0
2040-12-04,3302,retrait,106,San-Pédro,17,1
2038-01-22,9983,retrait,199,San-Pédro,6,0
2031-02-12,6795,dépôt,81,San-Pédro,10,0
2029-12-04,2625,paiement,42,Bouaké,17,0
2025-11-14,3858,paiement,43,Yamoussoukro,7,0
2028-05-14,5965,dépôt,3,Bouaké,27,1
2029-12-05,843,retrait,181,Abidjan,3,1
2040-02-28,6602,retrait,131,Bouaké,3,0
2023-08-26,2964,paiement,139,Bouaké,13,0
2036-06-18,8014,dépôt,92,Yamoussoukro,20,0
2026-02-07,3096,dépôt,96,Yamoussoukro,1,0
2041-02-16,6154,paiement,97,Abidjan,28,0
2034-08-30,6169,dépôt,131,San-Pédro,24,0
2039-03-16,4582,paiement,59,Bouaké,28,1
2039-06-23,7922,retrait,156,Abidjan,29,0
2039-11-27,8019,paiement,115,San-Pédro,11,0
2031-02-26,406,dépôt,129,Abidjan,2,0
2040-05-08,3646,dépôt,172,Yamoussoukro,14,1
2039-11-08,2899,retrait,119,Yamoussoukro,20,0
2043-11-01,8084,retrait,19,Abidjan,1,0
2039-05-06,6036,retrait,103,Abidjan,10,0
2033-09-24,158,paiement,182,Abidjan,21,0
2031-08-05,4166,dépôt,92,Yamoussoukro,19,1
2042-07-21,2888,paiement,134,Bouaké,2,0
2034-02-25,2225,dépôt,29,Abidjan,26,0
2041-10-31,5317,retrait,161,Bouaké,5,1
2031-11-04,5628,retrait,25,Bouaké,26,0
2028-01-01,9005,dépôt,78,Abidjan,10,0
2024-08-16,1661,retrait,67,Bouaké,19,0
2030-06-18,9154,paiement,99,Bouaké,6,0
2034-04-30,2418,dépôt,180,Bouaké,2,1
2024-07-14,5257,dépôt,34,San-Pédro,5,0
2040-03-04,3512,retrait,34,Yamoussoukro,2,0
2038-06-09,3739,retrait,166,Yamoussoukro,17,0
2023-09-01,1049,retrait,109,Yamoussoukro,1,1
2035-02-24,2520,paiement,47,San-Pédro,22,0
2038-03-15,8510,dépôt,82,Yamoussoukro,15,0
2024-02-10,8680,retrait,160,Yamoussoukro,22,0
2026-12-13,2064,paiement,128,San-Pédro,29,1
2023-09-19,2858,paiement,128,Yamoussoukro,1,0
2037-09-12,8701,dépôt,126,Yamoussoukro,25,0
2042-12-25,6177,retrait,108,Bouaké,28,0
2027-08-17,7513,dépôt,103,Abidjan,20,0
2027-09-22,5732,retrait,145,Yamoussoukro,12,0
2040-11-16,8660,retrait,26,Yamoussoukro,19,0
2036-07-01,9204,dépôt,138,Abidjan,12,1
2029-11-01,799,paiement,190,Bouaké,1,1
2037-09-26,9426,retrait,174,San-Pédro,8,0
2023-12-07,463,retrait,183,Abidjan,2,0
2040-11-04,3539,dépôt,179,Abidjan,6,0
2027-05-21,5339,dépôt,177,Bouaké,9,0
2035-07-13,972,retrait,181,San-Pédro,26,0
2033-03-14,5220,paiement,167,San-Pédro,19,1
2044-09-04,3488,paiement,153,Abidjan,7,0
2030-08-17,5498,dépôt,153,Abidjan,19,0
2027-03-04,1241,paiement,98,Yamoussoukro,1,0
2039-05-04,6974,paiement,116,Abidjan,6,0
2042-06-16,5940,dépôt,129,Yamoussoukro,5,0
2043-04-16,1078,dépôt,98,San-Pédro,24,0
2038-06-13,9164,dépôt,36,Yamoussoukro,12,1
2040-09-19,1564,dépôt,159,Abidjan,23,1
2027-11-02,8323,retrait,48,Abidjan,25,1
2044-08-07,1251,dépôt,96,Bouaké,6,1
2034-01-20,9822,paiement,99,Abidjan,7,1
2037-12-29,369,retrait,76,Bouaké,22,0
2040-04-27,7315,retrait,27,Bouaké,10,0
2040-10-06,8041,retrait,154,San-Pédro,29,0
2043-06-25,1063,retrait,55,Abidjan,26,0
2023-12-30,2407,dépôt,189,Yamoussoukro,26,0
2044-08-27,1286,dépôt,194,San-Pédro,27,0
2042-09-15,8457,retrait,172,Abidjan,1,0
2035-12-09,8277,retrait,73,Bouaké,15,0
2035-03-02,6407,dépôt,1,Bouaké,5,0
2040-06-20,2165,paiement,103,San-Pédro,5,0
2043-03-24,7115,retrait,144,Abidjan,4,0
2030-01-06,8277,retrait,127,Yamoussoukro,8,1
2038-05-03,6529,paiement,107,Abidjan,10,0
2043-01-30,1667,retrait,151,San-Pédro,24,0
2043-04-30,7731,retrait,139,Abidjan,9,0
2031-06-11,9074,dépôt,110,San-Pédro,13,1
2043-03-07,2382,dépôt,106,San-Pédro,22,1
2028-10-03,1366,retrait,199,Abidjan,14,1
2024-09-24,8999,dépôt,5,Yamoussoukro,13,1
2029-10-29,5431,dépôt,143,San-Pédro,18,0
2030-04-19,3337,retrait,118,San-Pédro,23,1
2038-11-21,2870,paiement,11,San-Pédro,15,1
2035-01-24,7175,dépôt,101,Bouaké,24,0
2039-02-10,3212,paiement,152,Bouaké,12,0
2044-02-19,1693,paiement,91,Yamoussoukro,12,1
2029-05-23,6652,retrait,9,Yamoussoukro,3,1
2039-10-24,1782,paiement,64,Bouaké,28,1
2032-11-28,5240,paiement,66,San-Pédro,5,0
2033-08-19,4765,dépôt,175,Yamoussoukro,27,0
2037-11-21,7531,retrait,79,Yamoussoukro,24,0
2034-07-13,9398,retrait,73,Yamoussoukro,26,1
2027-02-03,7997,dépôt,103,Yamoussoukro,24,0
2029-07-29,3897,dépôt,108,Bouaké,13,0
2033-08-10,7309,paiement,126,Bouaké,22,1
2026-05-17,8454,dépôt,10,San-Pédro,18,0
2030-04-15,5258,retrait,42,Bouaké,18,1
2030-09-18,1996,dépôt,189,Abidjan,19,1
2037-12-23,2889,dépôt,92,Bouaké,17,1
2043-01-06,2342,paiement,68,Bouaké,28,0
2044-02-12,2286,retrait,17,Abidjan,6,0
2040-05-27,7033,paiement,13,Abidjan,6,0
2034-05-16,1958,dépôt,60,Yamoussoukro,21,1
2039-05-05,3778,paiement,133,Bouaké,2,0
2031-05-20,9113,dépôt,97,Abidjan,28,0
2041-09-26,1578,dépôt,109,Yamoussoukro,14,1
2044-08-28,9946,dépôt,29,San-Pédro,18,0
2027-10-02,8816,dépôt,99,Abidjan,23,1
2030-09-24,2150,dépôt,133,Bouaké,11,0
2039-09-21,2297,dépôt,102,San-Pédro,28,0
2044-04-04,3346,retrait,59,Abidjan,4,0
2029-10-11,2427,retrait,27,Yamoussoukro,8,0
2030-01-08,4094,dépôt,77,Abidjan,27,0
2044-10-27,630,dépôt,76,San-Pédro,27,0
2041-06-16,409,retrait,31,San-Pédro,6,0
2039-12-17,3470,dépôt,155,Bouaké,20,0
2024-12-08,9401,dépôt,194,San-Pédro,23,1
2031-05-05,917,retrait,120,San-Pédro,20,1
2041-09-14,4168,dépôt,174,Yamoussoukro,19,0
2037-03-17,5497,dépôt,176,San-Pédro,29,1
2039-09-27,6703,paiement,176,Yamoussoukro,16,1
2023-03-14,9746,paiement,42,Yamoussoukro,14,0
2035-03-07,2142,retrait,162,Yamoussoukro,5,0
2036-04-01,2274,dépôt,126,San-Pédro,17,0
2043-06-28,859,dépôt,128,Abidjan,20,0
2036-12-19,8654,retrait,124,Bouaké,3,0
2026-04-05,9485,dépôt,30,Abidjan,29,0
2030-02-14,6777,paiement,92,Yamoussoukro,6,0
2026-01-30,5445,paiement,168,San-Pédro,15,0
2026-05-26,3821,retrait,131,Bouaké,18,1
2042-08-19,477,paiement,105,Yamoussoukro,28,0
2041-01-30,3136,paiement,106,Bouaké,27,1
2039-06-14,1623,paiement,171,San-Pédro,15,0
2032-03-05,4241,dépôt,164,Bouaké,29,0
2036-12-12,5299,dépôt,22,Bouaké,11,0
2033-12-22,291,paiement,191,Yamoussoukro,6,0
2027-04-27,8582,dépôt,88,San-Pédro,21,0
2033-09-11,8075,dépôt,59,San-Pédro,17,0
2033-03-18,8653,dépôt,121,Bouaké,13,0
2034-12-07,4664,dépôt,182,Abidjan,4,0
2026-09-05,8605,dépôt,67,Yamoussoukro,20,0
2044-11-03,8749,dépôt,139,Bouaké,25,0
2042-02-09,2563,dépôt,162,Bouaké,8,0
2024-03-16,2913,retrait,68,Abidjan,20,0
2026-01-05,7044,retrait,43,San-Pédro,6,1
2030-03-22,2485,retrait,102,Yamoussoukro,27,0
2038-06-23,8764,retrait,91,Yamoussoukro,2,0
2024-10-11,1539,paiement,175,Bouaké,6,1
2027-03-27,4033,paiement,191,Yamoussoukro,19,0
2039-09-06,4711,dépôt,14,San-Pédro,8,0
2039-09-26,8578,retrait,123,San-Pédro,26,0
2030-10-23,8358,paiement,143,Bouaké,14,0
2032-08-04,794,retrait,146,San-Pédro,17,0
2038-10-20,6970,retrait,130,San-Pédro,23,1
2024-09-22,4560,dépôt,100,Yamoussoukro,10,0
2036-01-21,4878,retrait,115,Bouaké,28,0
2026-06-03,8128,dépôt,174,Bouaké,13,0
2038-01-05,5077,dépôt,63,Bouaké,27,0
2024-04-27,1337,dépôt,77,Abidjan,12,1
2027-05-04,5485,paiement,25,Yamoussoukro,14,0
2035-10-21,7329,retrait,140,Bouaké,10,1
2027-01-02,6471,paiement,190,San-Pédro,8,0
2031-04-29,8756,retrait,33,Yamoussoukro,11,0
2036-09-19,248,dépôt,193,Bouaké,26,0
2039-11-15,5027,dépôt,12,Yamoussoukro,16,0
2031-12-18,1914,dépôt,94,Yamoussoukro,19,1
2033-01-31,6462,dépôt,132,Yamoussoukro,14,0
2034-05-08,8693,retrait,126,Bouaké,14,0
2042-07-03,3316,dépôt,100,San-Pédro,28,0
2036-07-25,1710,dépôt,116,Yamoussoukro,24,0
2031-10-31,5695,dépôt,150,Bouaké,15,0
2025-12-08,7109,dépôt,56,Yamoussoukro,23,0
2036-03-08,3724,retrait,178,San-Pédro,25,0
2030-03-16,298,retrait,92,Yamoussoukro,4,1
2027-07-19,7598,dépôt,115,Abidjan,8,0
2029-08-22,5493,paiement,114,Abidjan,13,1
2036-11-27,1942,retrait,59,Yamoussoukro,8,0
2043-01-02,330,paiement,56,Yamoussoukro,14,0
2039-09-01,7192,retrait,38,Abidjan,2,0
2031-06-25,2947,paiement,50,San-Pédro,28,1
2033-11-20,2318,dépôt,161,Abidjan,8,0
2042-12-17,1469,dépôt,121,Yamoussoukro,7,0
2043-10-13,2432,retrait,135,Bouaké,14,0
2038-08-08,7533,dépôt,54,Bouaké,28,0
2040-05-16,6119,dépôt,63,Yamoussoukro,21,1
2037-06-27,3279,dépôt,84,San-Pédro,9,0
2026-11-09,2101,dépôt,47,Abidjan,23,0
2028-01-20,9285,dépôt,154,San-Pédro,13,0
2027-12-04,5701,dépôt,115,Abidjan,18,0
2033-11-01,8884,dépôt,128,Bouaké,1,0
2027-01-15,9921,paiement,139,Bouaké,4,0
2038-11-22,8188,dépôt,122,Bouaké,21,0
2023-02-05,3108,paiement,57,Yamoussoukro,1,0
2039-11-10,9628,paiement,127,Bouaké,20,0
2024-03-20,9283,retrait,169,Bouaké,26,1
2029-06-17,1020,dépôt,46,San-Pédro,1,1
2033-01-02,4651,paiement,35,Bouaké,3,0
2040-03-23,6615,paiement,1,Yamoussoukro,3,1
2031-09-15,5837,retrait,180,Abidjan,11,0
2026-07-10,6006,retrait,21,Bouaké,4,0
2039-04-07,578,retrait,134,Abidjan,11,0
2035-03-04,5969,dépôt,121,Yamoussoukro,23,0
2032-05-09,540,paiement,39,Yamoussoukro,5,0
2028-11-07,1313,retrait,16,Yamoussoukro,9,1
2030-03-21,9735,paiement,57,Abidjan,22,1
2033-12-30,8073,dépôt,156,Yamoussoukro,19,0
2044-02-22,8683,paiement,77,Yamoussoukro,3,0
2027-08-09,5777,dépôt,151,Bouaké,7,0
2038-12-17,4908,paiement,9,Yamoussoukro,28,0
2037-06-11,4696,dépôt,64,San-Pédro,21,0
2027-08-20,2916,paiement,159,Abidjan,1,1
2040-02-05,3819,paiement,151,Yamoussoukro,9,0
2040-06-15,8702,dépôt,156,Bouaké,6,0
2032-12-14,6369,dépôt,93,San-Pédro,7,0
2024-01-08,8235,paiement,164,San-Pédro,8,0
2039-11-07,5072,paiement,199,San-Pédro,20,1
2037-12-06,3167,dépôt,52,Abidjan,10,0
2036-05-14,4940,retrait,112,Abidjan,11,0
2043-09-29,3439,retrait,96,San-Pédro,3,0
2023-05-21,1680,retrait,21,Bouaké,7,0
2036-05-16,4637,dépôt,73,Bouaké,20,0
2035-02-06,5346,dépôt,139,Bouaké,29,1
2043-05-28,8351,paiement,67,Abidjan,21,0
2041-01-06,7449,retrait,153,San-Pédro,12,0
2024-12-15,2341,retrait,179,Yamoussoukro,11,0
2037-05-10,2564,retrait,122,Bouaké,11,0
2031-09-24,5125,dépôt,145,San-Pédro,12,0
2042-05-11,9475,paiement,10,Yamoussoukro,11,0
2035-02-18,8276,paiement,143,Yamoussoukro,29,0
2038-05-15,1708,dépôt,38,Abidjan,22,0
2024-02-11,9062,dépôt,60,Bouaké,20,0
2023-01-21,964,retrait,31,Bouaké,23,0
2025-10-01,6208,retrait,145,San-Pédro,23,0
